id_hecho;provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro;inculpado_tr_edad;inculpado_18_anios_o_mas
30330;14;Córdoba;10;Córdoba;2022;2;2022-02-15;23:00:00;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30331;14;Córdoba;60;Embalse;2022;2;2022-02-11;09:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
30331;14;Córdoba;60;Embalse;2022;2;2022-02-11;09:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30334;14;Córdoba;10;Córdoba;2022;8;2022-08-31;15:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
30334;14;Córdoba;10;Córdoba;2022;8;2022-08-31;15:40:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30335;14;Córdoba;100;Las Tapias;2022;8;2022-08-21;10:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30335;14;Córdoba;100;Las Tapias;2022;8;2022-08-21;10:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30336;14;Córdoba;60;Colonia Tirolesa;2022;8;2022-08-28;20:10:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30336;14;Córdoba;60;Colonia Tirolesa;2022;8;2022-08-28;20:10:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30337;14;Córdoba;20;Bialet Massé;2022;8;2022-08-17;23:15:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30337;14;Córdoba;20;Bialet Massé;2022;8;2022-08-17;23:15:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;70-74;Si
30338;14;Córdoba;150;Oncativo;2022;8;2022-08-07;12:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
30338;14;Córdoba;150;Oncativo;2022;8;2022-08-07;12:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30339;14;Córdoba;10;Córdoba;2022;8;2022-08-07;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30339;14;Córdoba;10;Córdoba;2022;8;2022-08-07;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30340;14;Córdoba;150;La Calera;2022;8;2022-08-05;10:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30340;14;Córdoba;150;La Calera;2022;8;2022-08-05;10:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30341;14;Córdoba;10;Córdoba;2022;8;2022-08-11;14:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30341;14;Córdoba;10;Córdoba;2022;8;2022-08-11;14:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
30349;14;Córdoba;10;Córdoba;2022;9;2022-09-03;13:37:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30349;14;Córdoba;10;Córdoba;2022;9;2022-09-03;13:37:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30350;14;Córdoba;10;Córdoba;2022;9;2022-09-10;19:15:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30350;14;Córdoba;10;Córdoba;2022;9;2022-09-10;19:15:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
30351;14;Córdoba;10;Córdoba;2022;9;2022-09-26;20:10:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;75-79;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30351;14;Córdoba;10;Córdoba;2022;9;2022-09-26;20:10:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;Sin determinar;Sin determinar
30352;14;Córdoba;230;Río Cuarto;2022;9;2022-09-17;03:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30352;14;Córdoba;230;Río Cuarto;2022;9;2022-09-17;03:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30353;14;Córdoba;160;Tancacha;2022;9;2022-09-13;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30353;14;Córdoba;160;Tancacha;2022;9;2022-09-13;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30354;14;Córdoba;170;Villa María;2022;9;2022-09-21;18:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30354;14;Córdoba;170;Villa María;2022;9;2022-09-21;18:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30356;14;Córdoba;90;Laguna Larga;2022;11;2022-11-26;11:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
30356;14;Córdoba;90;Laguna Larga;2022;11;2022-11-26;11:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30357;14;Córdoba;10;Córdoba;2022;11;2022-11-03;11:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30357;14;Córdoba;10;Córdoba;2022;11;2022-11-03;11:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
30358;14;Córdoba;10;Córdoba;2022;11;2022-11-11;08:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30358;14;Córdoba;10;Córdoba;2022;11;2022-11-11;08:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;65-69;Si
30359;14;Córdoba;10;Córdoba;2022;11;2022-11-11;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30359;14;Córdoba;10;Córdoba;2022;11;2022-11-11;06:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30360;14;Córdoba;10;Córdoba;2022;11;2022-11-11;23:19:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30360;14;Córdoba;10;Córdoba;2022;11;2022-11-11;23:19:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
30361;14;Córdoba;10;Córdoba;2022;11;2022-11-15;03:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30361;14;Córdoba;10;Córdoba;2022;11;2022-11-15;03:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30362;14;Córdoba;10;Córdoba;2022;11;2022-11-14;21:38:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30362;14;Córdoba;10;Córdoba;2022;11;2022-11-14;21:38:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30363;14;Córdoba;10;Córdoba;2022;11;2022-11-17;00:38:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30363;14;Córdoba;10;Córdoba;2022;11;2022-11-17;00:38:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30364;14;Córdoba;10;Córdoba;2022;11;2022-11-22;00:54:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30364;14;Córdoba;10;Córdoba;2022;11;2022-11-22;00:54:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30365;14;Córdoba;10;Córdoba;2022;11;2022-11-26;01:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30365;14;Córdoba;10;Córdoba;2022;11;2022-11-26;01:20:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30366;14;Córdoba;10;Alta Gracia;2022;11;2022-11-25;11:00:00;Otro lugar;No especificado;Establecimiento de salud;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30366;14;Córdoba;10;Alta Gracia;2022;11;2022-11-25;11:00:00;Otro lugar;No especificado;Establecimiento de salud;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30371;14;Córdoba;230;Río Cuarto;2022;12;2022-12-11;16:49:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;50-54;Si
30371;14;Córdoba;230;Río Cuarto;2022;12;2022-12-11;16:49:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30372;14;Córdoba;50;Cruz del Eje;2022;12;2022-12-04;01:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
30372;14;Córdoba;50;Cruz del Eje;2022;12;2022-12-04;01:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30373;14;Córdoba;250;Salsipuedes;2022;12;2022-12-19;02:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30373;14;Córdoba;250;Salsipuedes;2022;12;2022-12-19;02:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30374;14;Córdoba;10;Córdoba;2022;12;2022-12-04;08:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;30-34;Si
30374;14;Córdoba;10;Córdoba;2022;12;2022-12-04;08:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;10-14;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30375;14;Córdoba;10;Córdoba;2022;12;2022-12-06;13:12:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30375;14;Córdoba;10;Córdoba;2022;12;2022-12-06;13:12:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;45-49;Si
30376;14;Córdoba;10;Córdoba;2022;12;2022-12-08;15:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30376;14;Córdoba;10;Córdoba;2022;12;2022-12-08;15:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30377;14;Córdoba;10;Córdoba;2022;12;2022-12-09;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30377;14;Córdoba;10;Córdoba;2022;12;2022-12-09;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30378;14;Córdoba;10;Córdoba;2022;12;2022-12-10;15:54:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30378;14;Córdoba;10;Córdoba;2022;12;2022-12-10;15:54:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;Sin determinar;Sin determinar;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30379;14;Córdoba;10;Córdoba;2022;12;2022-12-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30379;14;Córdoba;10;Córdoba;2022;12;2022-12-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;40-44;Si
30380;14;Córdoba;10;Córdoba;2022;12;2022-12-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30380;14;Córdoba;10;Córdoba;2022;12;2022-12-13;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;50-54;Si
30381;14;Córdoba;10;Córdoba;2022;12;2022-12-14;23:45:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30381;14;Córdoba;10;Córdoba;2022;12;2022-12-14;23:45:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30382;14;Córdoba;10;Córdoba;2022;12;2022-12-24;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
30382;14;Córdoba;10;Córdoba;2022;12;2022-12-24;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30383;14;Córdoba;10;Córdoba;2022;12;2022-12-23;16:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30383;14;Córdoba;10;Córdoba;2022;12;2022-12-23;16:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Femenino;Mujer;No especificado;50-54;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30384;14;Córdoba;10;Córdoba;2022;12;2022-12-26;19:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
30384;14;Córdoba;10;Córdoba;2022;12;2022-12-26;19:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30386;90;Tucumán;20;Monteagudo;2022;9;2022-09-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30386;90;Tucumán;20;Monteagudo;2022;9;2022-09-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;60-64;Si
30386;90;Tucumán;20;Monteagudo;2022;9;2022-09-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
30386;90;Tucumán;20;Monteagudo;2022;9;2022-09-01;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
30387;54;Misiones;50;Mártires;2023;2;2023-02-27;23:00:00;Otro lugar;No especificado;Baldío/terreno/lote;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30387;54;Misiones;50;Mártires;2023;2;2023-02-27;23:00:00;Otro lugar;No especificado;Baldío/terreno/lote;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Si
30388;10;Catamarca;140;Puerta de San José;2022;12;2022-12-03;22:00:00;Otro lugar;No especificado;Campo/descampado/zona rural;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;30-34;Si
30388;10;Catamarca;140;Puerta de San José;2022;12;2022-12-03;22:00:00;Otro lugar;No especificado;Campo/descampado/zona rural;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;Sin determinar;Sin determinar
30388;10;Catamarca;140;Puerta de San José;2022;12;2022-12-03;22:00:00;Otro lugar;No especificado;Campo/descampado/zona rural;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30388;10;Catamarca;140;Puerta de San José;2022;12;2022-12-03;22:00:00;Otro lugar;No especificado;Campo/descampado/zona rural;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
30389;54;Misiones;10;Garupá;2023;3;2023-03-12;08:50:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Si
30389;54;Misiones;10;Garupá;2023;3;2023-03-12;08:50:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30390;26;Chubut;40;Trelew;2023;3;2023-03-21;21:44:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30390;26;Chubut;40;Trelew;2023;3;2023-03-21;21:44:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Si
30391;26;Chubut;60;Trevelín;2023;3;2023-03-24;19:05:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30391;26;Chubut;60;Trevelín;2023;3;2023-03-24;19:05:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;45-49;Si
30391;26;Chubut;60;Trevelín;2023;3;2023-03-24;19:05:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
30392;26;Chubut;30;José de San Martín;2023;3;2023-03-12;09:10:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30392;26;Chubut;30;José de San Martín;2023;3;2023-03-12;09:10:00;Vía pública;No especificado;Vía pública;Denuncia particular;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;50-54;Si
30393;30;Entre Ríos;160;Paraná;2023;4;2023-04-10;19:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Si
30393;30;Entre Ríos;160;Paraná;2023;4;2023-04-10;19:10:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30394;30;Entre Ríos;160;Paraná;2023;4;2023-04-16;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30394;30;Entre Ríos;160;Paraná;2023;4;2023-04-16;03:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No corresponde;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Si
30400;6;Buenos Aires;10;Bahía Blanca;2022;8;2022-08-28;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;No
30400;6;Buenos Aires;10;Bahía Blanca;2022;8;2022-08-28;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
30400;6;Buenos Aires;10;Bahía Blanca;2022;8;2022-08-28;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30401;6;Buenos Aires;110;Mar del Plata;2022;9;2022-09-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;65-69;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30401;6;Buenos Aires;110;Mar del Plata;2022;9;2022-09-06;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
30402;6;Buenos Aires;10;General San Martín;2022;12;2022-12-22;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
30402;6;Buenos Aires;10;General San Martín;2022;12;2022-12-22;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
30403;6;Buenos Aires;10;Lanús;2022;4;2022-04-30;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
